lead_id,name,age,location,property_type,owns_property,income_level,electricity_bill,contacted_before,interested,days_to_respond,bought_panel
4672,Pooja Verma,54,Kedgaon,Residential,True,Medium,3000,False,True,15,True
3414,Aisha Kumar,53,Baner,Residential,False,Low,8000,False,False,8,False
5748,Shruti Soni,50,Bavdhan,Commercial,False,High,8000,True,False,20,False
2327,Ananya Soni,28,Kothrud,Commercial,False,Low,5000,False,True,10,True
6181,Tanya Verma,48,Hadapsar,Farm,True,High,500,False,True,6,False
8303,Pooja Naik,43,Shivajinagar,Commercial,False,Low,8000,False,False,15,False
2225,Reyansh Sharma,33,Hadapsar,Commercial,True,High,5000,False,False,8,True
4829,Arjun Kulkarni,41,Viman Nagar,Farm,False,High,1500,False,True,26,False
7954,Yash Kulkarni,56,Hinjewadi,Farm,True,Medium,3000,False,False,24,True
1420,Aisha Thakur,47,Kedgaon,Commercial,True,Low,1500,True,False,11,False
2880,Aditya Yadav,59,Kothrud,Commercial,False,Medium,3000,True,True,10,False
5544,Rupal Kumar,44,Kedgaon,Residential,True,Low,500,True,False,4,True
9763,Madhuri Kulkarni,58,Viman Nagar,Farm,False,Medium,500,True,True,12,True
5955,Nisha Mehta,56,Kothrud,Farm,False,Medium,1500,True,False,28,False
9252,Arjun Deshmukh,25,Viman Nagar,Commercial,True,High,5000,True,False,24,False
5613,Reyansh Naik,55,Pune,Residential,True,Medium,500,True,False,4,True
4111,Aisha Naik,56,Hinjewadi,Commercial,False,High,8000,True,True,6,True
7098,Isha Yadav,25,Baner,Farm,False,High,1500,False,False,17,False
4699,Krishna Soni,51,Kedgaon,Farm,True,High,8000,True,False,4,False
6386,Tanya Kulkarni,37,Pune,Residential,False,Medium,1500,True,True,17,False
8691,Ananya Sharma,31,Aundh,Commercial,False,Low,3000,False,False,30,True
8856,Nisha Mehta,27,Aundh,Residential,False,Medium,8000,False,True,6,True
4494,Tanya Soni,56,Shivajinagar,Residential,True,Low,500,False,True,11,True
5181,Nisha Mehta,55,Hinjewadi,Farm,True,Low,1500,True,False,21,True
6760,Ananya Jadhav,41,Viman Nagar,Farm,False,High,5000,False,False,24,False
2290,Isha Singh,35,Hadapsar,Commercial,True,Low,5000,True,True,18,False
5537,Ananya Pawar,58,Shivajinagar,Farm,True,Medium,3000,False,False,6,False
1390,Ravi Yadav,26,Bavdhan,Residential,True,Medium,3000,True,True,24,True
8228,Aarav Chavan,48,Viman Nagar,Residential,True,Medium,5000,False,False,17,True
7922,Aisha Mehta,48,Aundh,Farm,False,Low,500,False,True,16,True
6767,Aisha Naik,45,Viman Nagar,Farm,True,Low,500,False,False,27,True
9506,Aditya Bhosale,40,Pune,Farm,False,Low,8000,True,False,15,True
8950,Sai Singh,49,Aundh,Farm,True,High,3000,False,True,19,False
9755,Isha Yadav,60,Kothrud,Residential,True,High,3000,True,True,13,True
3250,Ravi Jadhav,50,Hinjewadi,Farm,False,Low,500,True,True,26,True
6285,Rupal Joshi,25,Hadapsar,Residential,True,Medium,500,True,False,10,False
8114,Aditya Mehta,40,Kothrud,Residential,False,Medium,8000,True,True,28,False
4000,Ananya Kumar,49,Kothrud,Residential,False,High,3000,True,True,4,True
5012,Shruti Thakur,35,Baner,Commercial,True,Medium,8000,True,False,20,False
8275,Riya Singh,26,Pune,Commercial,True,High,3000,True,False,13,False
4156,Sai Yadav,27,Hadapsar,Residential,False,Low,5000,True,True,24,False
5851,Pooja Verma,36,Viman Nagar,Commercial,False,Medium,5000,False,False,19,True
2918,Arjun Naik,30,Aundh,Commercial,False,Low,5000,False,False,13,True
4346,Sai Shetty,44,Hinjewadi,Commercial,False,Medium,500,False,False,29,False
3445,Aditya Kumar,42,Hadapsar,Commercial,False,Medium,3000,False,True,9,True
5402,Arjun Gupta,53,Bavdhan,Farm,True,Medium,8000,True,False,9,False
1371,Riya Naik,59,Bavdhan,Residential,True,High,500,True,False,14,True
7274,Pooja Kulkarni,48,Baner,Commercial,True,Medium,8000,False,False,4,True
1569,Pooja Reddy,50,Kothrud,Farm,True,High,500,True,True,29,False
9012,Krishna Mehta,43,Bavdhan,Commercial,True,Medium,8000,True,True,1,False
9486,Arjun Thakur,56,Baner,Residential,True,Medium,8000,True,True,25,False
9541,Arjun Jadhav,41,Aundh,Farm,True,Low,3000,True,False,10,False
5444,Rupal Singh,37,Hadapsar,Residential,False,Low,5000,True,True,15,False
8113,Arjun Patil,47,Baner,Residential,True,Low,3000,False,True,30,True
7058,Ravi Pawar,41,Bavdhan,Farm,False,High,500,True,True,27,True
7853,Krishna Shetty,43,Hadapsar,Commercial,True,Low,8000,False,False,7,True
1325,Vivaan Gupta,46,Baner,Residential,False,High,5000,False,False,5,True
4035,Yash Gupta,32,Kedgaon,Commercial,True,High,5000,True,True,19,False
4322,Shaurya Patil,43,Aundh,Farm,True,Low,500,True,False,30,True
4769,Nisha Soni,52,Kedgaon,Farm,False,High,8000,True,True,6,True
8647,Shruti Deshmukh,41,Pune,Farm,False,Low,1500,False,True,3,False
1731,Shruti Chavan,49,Hinjewadi,Residential,True,High,8000,True,True,6,True
4138,Madhuri Mehta,28,Aundh,Commercial,True,Medium,5000,True,True,9,False
6736,Krishna Singh,53,Bavdhan,Commercial,True,High,1500,False,False,22,False
3009,Aarav Reddy,50,Aundh,Farm,True,High,5000,False,False,24,False
2509,Tanya Kumar,37,Bavdhan,Residential,False,High,5000,False,False,23,True
7810,Aarav Sharma,59,Hadapsar,Residential,False,High,8000,False,False,24,False
1319,Arjun Reddy,44,Hinjewadi,Commercial,False,Medium,5000,False,False,6,False
1812,Krishna Mehta,52,Bavdhan,Commercial,True,Medium,500,True,True,27,True
8479,Shruti Soni,50,Shivajinagar,Commercial,True,Medium,500,True,True,21,True
5172,Ananya Reddy,52,Hadapsar,Commercial,False,Medium,1500,False,False,27,False
9125,Arjun Patil,50,Hinjewadi,Commercial,True,High,500,True,True,17,True
3481,Rupal Verma,58,Aundh,Commercial,True,High,5000,True,True,18,False
8231,Shruti Mehta,44,Baner,Residential,False,Medium,1500,False,True,27,False
8031,Aditya Singh,47,Kothrud,Residential,True,Low,1500,True,True,29,True
6054,Shruti Naik,58,Baner,Residential,False,Medium,1500,True,True,8,False
1028,Yash Yadav,38,Hinjewadi,Residential,False,High,5000,True,True,20,False
8601,Shruti Patil,39,Baner,Farm,False,Low,8000,False,True,10,False
7565,Aarav Yadav,59,Viman Nagar,Residential,True,Low,5000,True,True,28,True
3296,Riya Bhosale,25,Baner,Residential,False,Medium,3000,False,True,2,True
4622,Aarav Reddy,39,Hadapsar,Commercial,True,Low,1500,False,True,22,True
9395,Aditya Soni,34,Kedgaon,Commercial,True,Medium,8000,True,True,8,True
9418,Sai Gupta,27,Hinjewadi,Farm,True,High,8000,False,True,5,False
7736,Aisha Naik,31,Bavdhan,Commercial,True,Medium,500,True,True,22,False
6898,Ananya Chavan,54,Aundh,Farm,False,Low,8000,False,False,16,False
6749,Vivaan Reddy,30,Aundh,Residential,False,Medium,1500,True,False,29,True
4797,Shruti Kumar,57,Viman Nagar,Farm,False,Low,5000,False,False,4,False
1862,Reyansh Joshi,51,Aundh,Farm,True,High,3000,True,True,29,True
1051,Pooja Chavan,40,Hadapsar,Commercial,False,High,3000,True,False,21,False
9509,Pooja Kumar,36,Kothrud,Commercial,False,High,3000,True,False,8,False
6960,Krishna Sharma,48,Viman Nagar,Commercial,False,Medium,3000,False,True,2,True
9530,Shruti Jadhav,31,Hinjewadi,Farm,False,Medium,3000,True,True,30,False
7720,Reyansh Yadav,30,Shivajinagar,Commercial,False,Medium,5000,True,False,2,False
9803,Aisha Thakur,37,Hadapsar,Farm,False,Medium,1500,False,True,1,False
1621,Yash Pawar,59,Kothrud,Commercial,False,Low,5000,False,True,13,True
2243,Isha Jadhav,59,Hinjewadi,Residential,False,Medium,5000,False,False,27,True
6766,Pooja Chavan,35,Hinjewadi,Farm,True,High,1500,False,True,18,True
3582,Riya Verma,54,Viman Nagar,Commercial,True,Low,8000,True,False,9,True
1013,Krishna Naik,57,Bavdhan,Residential,True,Medium,8000,True,True,16,False
4910,Arjun Deshmukh,59,Baner,Farm,False,Low,1500,True,True,15,False
9337,Aarav Thakur,47,Aundh,Residential,False,Low,3000,True,True,4,False
8022,Arjun Gupta,31,Baner,Residential,True,Low,8000,True,True,10,False
5047,Aisha Bhosale,54,Baner,Farm,True,Low,3000,False,True,19,False
5970,Ananya Chavan,40,Baner,Farm,True,High,500,True,True,29,False
9537,Sai Sharma,27,Viman Nagar,Commercial,True,High,8000,False,True,22,True
4955,Riya Gupta,32,Kedgaon,Commercial,True,Medium,8000,True,True,7,True
7648,Aditya Deshmukh,39,Viman Nagar,Residential,True,Medium,3000,True,True,30,False
4783,Shruti Soni,39,Kothrud,Farm,False,High,500,False,True,14,True
7475,Vivaan Shetty,42,Kothrud,Residential,False,Low,500,True,True,3,False
3873,Arjun Verma,26,Kedgaon,Farm,False,Medium,3000,False,True,3,False
5847,Aisha Shetty,36,Baner,Commercial,False,Medium,3000,True,True,24,False
9587,Tanya Sharma,48,Aundh,Residential,False,Low,1500,False,True,18,True
2558,Riya Verma,28,Bavdhan,Residential,False,High,500,True,False,17,True
5693,Madhuri Gupta,27,Shivajinagar,Commercial,True,Medium,500,True,False,3,True
4383,Shaurya Reddy,48,Hadapsar,Residential,False,Low,5000,False,False,7,True
7947,Arjun Thakur,36,Baner,Farm,True,Medium,5000,False,False,6,False
7102,Krishna Gupta,39,Aundh,Farm,True,Low,5000,False,False,12,False
3943,Riya Kumar,36,Bavdhan,Residential,False,Medium,1500,True,True,16,True
3461,Aarav Kulkarni,47,Kothrud,Commercial,False,High,8000,True,False,4,True
5212,Pooja Chavan,37,Baner,Farm,True,Low,1500,True,True,6,True
8068,Tanya Thakur,44,Kedgaon,Farm,True,Low,8000,True,False,16,False
4526,Riya Kulkarni,47,Hinjewadi,Farm,True,Medium,5000,True,True,17,False
1724,Tanya Chavan,35,Kedgaon,Residential,False,Medium,1500,False,True,28,False
5821,Pooja Soni,31,Viman Nagar,Commercial,False,Medium,5000,False,False,27,False
3552,Ravi Jadhav,46,Hinjewadi,Residential,False,Medium,8000,True,False,4,True
5711,Aditya Chavan,27,Kedgaon,Commercial,False,High,500,True,False,25,True
3297,Sai Jadhav,56,Pune,Commercial,True,Medium,5000,False,False,29,False
9549,Arjun Sharma,42,Kedgaon,Commercial,True,Low,1500,False,False,27,True
3176,Reyansh Deshmukh,29,Baner,Commercial,False,Low,8000,False,False,5,False
1242,Nisha Joshi,60,Kedgaon,Farm,True,High,1500,True,False,22,True
6493,Aarav Verma,54,Hadapsar,Commercial,True,Medium,5000,False,False,12,False
4956,Aisha Joshi,59,Aundh,Farm,True,Low,8000,False,True,27,False
1269,Ravi Naik,48,Kedgaon,Farm,True,Low,500,True,False,2,True
4772,Arjun Jadhav,44,Aundh,Residential,False,Low,8000,True,True,29,False
2577,Riya Reddy,59,Hinjewadi,Residential,True,Medium,8000,True,False,4,True
9709,Pooja Mehta,54,Aundh,Commercial,False,Low,5000,True,True,23,True
4389,Vivaan Naik,53,Baner,Residential,False,Low,5000,True,False,15,False
3949,Aisha Pawar,57,Kothrud,Farm,False,Medium,8000,False,False,21,True
8773,Sai Jadhav,59,Bavdhan,Farm,True,High,5000,False,False,30,True
4855,Aarav Deshmukh,53,Hadapsar,Residential,False,High,1500,False,True,7,False
4761,Vivaan Naik,26,Bavdhan,Residential,False,Low,500,False,True,4,False
1094,Isha Patil,31,Bavdhan,Farm,True,Medium,1500,True,False,27,False
7534,Tanya Thakur,56,Aundh,Farm,True,Low,500,False,False,17,False
9648,Riya Kulkarni,33,Hadapsar,Commercial,True,High,1500,False,False,15,True
8948,Vivaan Thakur,34,Kothrud,Farm,True,High,3000,True,False,29,True
9893,Isha Pawar,25,Viman Nagar,Commercial,True,Medium,500,False,False,20,False
3514,Arjun Chavan,28,Viman Nagar,Commercial,False,Low,8000,True,False,18,False
3015,Shaurya Soni,33,Viman Nagar,Farm,True,Medium,500,False,True,30,True
3748,Shruti Pawar,46,Kothrud,Residential,True,High,500,False,True,2,False
6369,Aditya Soni,38,Baner,Commercial,False,Medium,1500,False,True,29,True
1543,Aarav Bhosale,28,Viman Nagar,Farm,True,Medium,1500,True,True,2,False
8028,Arjun Reddy,39,Shivajinagar,Farm,False,High,1500,False,True,23,False
8450,Aditya Gupta,58,Viman Nagar,Residential,True,Medium,3000,False,True,15,True
1976,Aisha Kulkarni,37,Baner,Residential,False,Medium,1500,False,False,13,False
3845,Tanya Joshi,32,Hinjewadi,Commercial,False,High,8000,False,True,26,False
1837,Aarav Singh,45,Shivajinagar,Residential,True,Medium,1500,True,False,22,False
7852,Shaurya Pawar,56,Kothrud,Commercial,True,High,3000,True,True,19,True
2626,Shaurya Patil,38,Kedgaon,Residential,False,Low,1500,True,False,10,True
5093,Krishna Thakur,45,Shivajinagar,Residential,False,Low,3000,True,True,11,False
8067,Madhuri Soni,25,Hinjewadi,Residential,False,High,3000,True,False,29,False
1904,Rupal Chavan,35,Hadapsar,Farm,True,High,5000,True,False,17,True
9909,Arjun Naik,40,Bavdhan,Farm,False,Low,500,False,True,7,False
4758,Arjun Chavan,41,Hinjewadi,Residential,False,High,500,False,True,6,True
9850,Madhuri Singh,34,Aundh,Residential,False,Medium,500,False,False,11,True
8360,Vivaan Bhosale,33,Kothrud,Residential,False,High,1500,False,False,20,True
1132,Rupal Yadav,38,Kothrud,Commercial,False,High,1500,False,True,12,False
1878,Yash Deshmukh,40,Pune,Residential,True,Medium,1500,False,True,8,True
7833,Shaurya Soni,26,Baner,Commercial,True,Medium,5000,True,False,20,True
5799,Madhuri Shetty,34,Shivajinagar,Farm,True,High,5000,False,True,10,False
6585,Ananya Chavan,58,Aundh,Commercial,False,Low,500,False,True,25,False
8541,Shruti Mehta,41,Kothrud,Residential,False,Low,500,True,False,25,False
2875,Nisha Deshmukh,25,Pune,Residential,True,Low,3000,True,False,7,False
7211,Ananya Gupta,33,Kedgaon,Farm,False,Medium,500,True,False,23,True
1839,Vivaan Chavan,41,Kedgaon,Commercial,False,Medium,500,True,True,18,False
9158,Madhuri Naik,28,Pune,Residential,False,Low,1500,True,True,28,True
6636,Aisha Pawar,58,Bavdhan,Residential,False,Medium,500,True,False,4,True
2924,Aisha Deshmukh,45,Kedgaon,Residential,True,Medium,8000,False,False,17,False
4637,Isha Gupta,30,Hadapsar,Residential,True,Low,1500,False,False,7,False
1122,Tanya Sharma,26,Aundh,Commercial,False,Medium,8000,False,False,20,True
6788,Pooja Verma,26,Hinjewadi,Residential,False,Medium,8000,True,True,12,False
6317,Krishna Naik,28,Baner,Farm,True,High,500,True,False,7,False
2138,Aarav Kumar,50,Kothrud,Farm,True,Low,8000,True,False,11,False
6124,Ananya Pawar,60,Hinjewadi,Commercial,True,Low,500,False,True,17,False
5149,Yash Deshmukh,46,Pune,Commercial,True,Medium,500,False,True,10,False
2668,Krishna Jadhav,56,Kothrud,Residential,False,High,1500,False,False,20,True
5807,Reyansh Thakur,25,Baner,Residential,True,Low,1500,False,True,10,False
5325,Arjun Sharma,28,Baner,Commercial,False,Low,3000,True,False,27,False
8609,Rupal Bhosale,27,Viman Nagar,Residential,True,High,5000,True,True,30,True
7590,Arjun Naik,32,Kedgaon,Commercial,False,Low,8000,True,False,24,False
2167,Pooja Sharma,50,Pune,Residential,False,High,5000,True,True,19,False
4784,Aarav Naik,56,Hadapsar,Farm,True,Medium,1500,True,True,3,False
4864,Krishna Pawar,34,Kedgaon,Farm,False,Medium,8000,False,True,13,False
5543,Aditya Deshmukh,37,Viman Nagar,Farm,False,Low,5000,True,False,7,True
1971,Aditya Reddy,49,Kothrud,Commercial,False,High,3000,False,False,25,True
8309,Pooja Sharma,37,Kedgaon,Commercial,True,Medium,8000,False,True,10,False
2268,Nisha Pawar,50,Kedgaon,Residential,False,Low,3000,False,True,7,False
9481,Aditya Naik,53,Pune,Residential,True,Medium,500,True,False,17,True
1144,Aarav Verma,49,Kothrud,Farm,True,Low,3000,False,False,14,True
5105,Shruti Thakur,25,Pune,Farm,False,Low,1500,True,False,21,True
4990,Shruti Bhosale,42,Hinjewadi,Residential,False,High,8000,True,True,9,False
8105,Yash Deshmukh,35,Bavdhan,Farm,True,Medium,8000,False,True,21,False
9331,Nisha Chavan,54,Aundh,Residential,False,Low,5000,True,False,9,False
1654,Sai Gupta,45,Hinjewadi,Commercial,True,High,500,True,True,9,True
4072,Shruti Yadav,42,Hadapsar,Farm,True,Medium,1500,False,False,7,True
9466,Krishna Sharma,45,Kedgaon,Farm,False,High,5000,True,False,20,False
4475,Sai Bhosale,55,Kedgaon,Farm,False,High,8000,False,False,28,True
8261,Shruti Reddy,55,Shivajinagar,Farm,True,Low,5000,True,False,21,False
8435,Aarav Soni,51,Kothrud,Farm,True,Low,1500,True,False,21,True
5167,Nisha Sharma,56,Pune,Residential,False,Low,500,False,True,14,False
2931,Isha Gupta,37,Bavdhan,Commercial,True,High,500,True,False,12,False
6082,Shaurya Thakur,48,Kedgaon,Farm,False,High,1500,True,True,22,True
7227,Aditya Chavan,41,Viman Nagar,Residential,True,Low,1500,False,False,27,True
3850,Riya Jadhav,42,Pune,Commercial,True,High,5000,False,True,27,False
6475,Vivaan Soni,28,Viman Nagar,Farm,True,Low,5000,True,False,20,False
9407,Reyansh Bhosale,35,Aundh,Residential,True,Medium,8000,False,False,26,True
3818,Shruti Gupta,51,Kedgaon,Commercial,False,Medium,8000,False,False,1,True
6141,Madhuri Yadav,39,Aundh,Farm,True,Low,1500,True,True,5,True
4108,Yash Joshi,28,Hadapsar,Commercial,False,Low,1500,False,False,2,True
3819,Arjun Sharma,28,Hadapsar,Commercial,False,Medium,3000,True,False,20,False
8758,Yash Shetty,46,Viman Nagar,Farm,True,Medium,1500,True,False,5,True
4063,Tanya Verma,59,Pune,Commercial,True,High,500,False,False,15,False
7605,Isha Naik,30,Shivajinagar,Farm,True,Medium,1500,True,True,27,True
9138,Aisha Kumar,38,Bavdhan,Farm,False,High,1500,True,False,6,True
3169,Ananya Sharma,40,Hinjewadi,Commercial,False,High,1500,True,True,17,False
9240,Shruti Joshi,47,Hadapsar,Farm,False,High,500,False,False,24,True
1519,Ravi Shetty,36,Viman Nagar,Commercial,False,High,3000,True,False,8,False
9690,Aditya Jadhav,44,Bavdhan,Farm,True,High,5000,True,False,15,False
3590,Isha Patil,34,Bavdhan,Residential,True,Medium,1500,False,False,19,True
1495,Krishna Kumar,38,Viman Nagar,Residential,True,High,8000,False,False,13,False
8491,Tanya Chavan,54,Kothrud,Farm,True,Medium,8000,False,False,15,False
9266,Tanya Gupta,51,Aundh,Residential,False,High,500,False,False,23,False
2634,Nisha Shetty,34,Kedgaon,Residential,False,Medium,3000,False,False,5,True
7173,Sai Deshmukh,33,Pune,Commercial,True,High,5000,False,True,16,False
7117,Nisha Yadav,36,Baner,Residential,True,High,3000,False,False,19,True
5090,Arjun Patil,42,Hinjewadi,Residential,True,High,8000,False,False,5,False
5112,Ravi Gupta,53,Baner,Farm,True,Low,8000,True,False,21,True
1765,Isha Kulkarni,27,Baner,Farm,False,Low,1500,False,True,27,True
7709,Aarav Deshmukh,28,Viman Nagar,Residential,False,High,3000,False,False,19,False
7632,Arjun Kulkarni,50,Baner,Farm,False,Low,500,True,True,20,False
8384,Shaurya Yadav,59,Hinjewadi,Commercial,True,Low,500,True,True,18,True
2224,Ravi Pawar,60,Shivajinagar,Commercial,True,High,5000,False,True,7,True
5649,Shaurya Joshi,38,Bavdhan,Residential,False,Medium,3000,True,True,17,True
9422,Ravi Patil,42,Bavdhan,Residential,False,Low,3000,False,True,7,False
4488,Arjun Kumar,37,Viman Nagar,Commercial,True,Low,5000,False,True,21,True
6886,Tanya Bhosale,39,Shivajinagar,Farm,False,Medium,1500,False,True,4,False
3686,Riya Pawar,42,Pune,Farm,True,High,500,False,False,30,True
2025,Yash Singh,38,Kothrud,Residential,False,Low,5000,True,True,7,True
1465,Yash Bhosale,52,Bavdhan,Commercial,False,High,500,True,True,16,False
1292,Arjun Verma,43,Viman Nagar,Farm,False,Medium,500,True,False,11,True
4612,Aisha Kumar,31,Bavdhan,Residential,True,High,8000,False,True,25,True
5079,Pooja Yadav,58,Hinjewadi,Residential,True,Low,3000,False,True,28,True
7341,Tanya Reddy,39,Kedgaon,Residential,True,Medium,8000,False,True,1,True
1274,Shaurya Pawar,40,Aundh,Residential,True,Medium,8000,False,False,30,True
2508,Shaurya Shetty,29,Aundh,Farm,True,Medium,5000,False,True,10,False
4701,Nisha Yadav,25,Viman Nagar,Farm,True,High,1500,True,True,22,False
8102,Ravi Singh,59,Kothrud,Residential,True,High,500,False,False,21,True
9429,Reyansh Sharma,27,Bavdhan,Residential,False,High,3000,False,False,27,False
5612,Reyansh Jadhav,52,Hadapsar,Farm,True,Medium,1500,False,True,14,True
7002,Aarav Jadhav,54,Shivajinagar,Farm,True,Low,500,False,True,6,True
4845,Shruti Reddy,28,Viman Nagar,Farm,True,Low,5000,True,False,24,True
5863,Aarav Thakur,49,Kothrud,Residential,True,Medium,500,False,False,27,False
2033,Aarav Soni,46,Hadapsar,Farm,True,Low,8000,False,True,30,False
2677,Aditya Verma,48,Kedgaon,Residential,True,Medium,500,False,True,28,False
6185,Vivaan Sharma,50,Bavdhan,Commercial,True,Low,8000,False,False,5,False
7425,Isha Pawar,55,Pune,Residential,True,High,5000,False,True,2,False
3514,Vivaan Gupta,58,Aundh,Farm,False,Low,5000,False,False,16,False
3074,Shaurya Thakur,55,Hinjewadi,Farm,False,Medium,8000,True,False,5,False
5225,Yash Jadhav,48,Hinjewadi,Commercial,True,Medium,500,False,False,2,True
1673,Ravi Bhosale,52,Kothrud,Commercial,False,Low,8000,False,False,24,False
7642,Pooja Naik,45,Pune,Residential,True,Low,3000,False,True,26,True
9159,Rupal Singh,31,Kedgaon,Commercial,False,Low,500,False,False,10,False
4203,Sai Deshmukh,42,Hinjewadi,Farm,False,Low,5000,False,False,23,True
4766,Sai Pawar,38,Kothrud,Commercial,False,High,1500,True,True,8,True
8527,Pooja Naik,48,Hinjewadi,Farm,False,Low,500,False,True,1,True
9108,Rupal Verma,54,Viman Nagar,Commercial,False,Low,500,False,True,25,False
6843,Vivaan Gupta,59,Pune,Commercial,True,Low,500,True,False,26,False
6043,Nisha Deshmukh,45,Bavdhan,Commercial,False,High,5000,False,True,17,False
5614,Sai Gupta,39,Hadapsar,Farm,False,Medium,8000,True,True,3,True
4715,Isha Patil,46,Kedgaon,Commercial,False,High,8000,False,False,1,True
3230,Aditya Jadhav,54,Viman Nagar,Commercial,False,High,5000,True,True,15,False
3274,Aditya Shetty,44,Bavdhan,Farm,False,High,5000,False,False,24,True
5071,Shruti Bhosale,51,Aundh,Residential,False,Medium,1500,True,True,8,True
5895,Madhuri Soni,25,Baner,Farm,False,High,8000,False,False,2,False
9686,Aarav Kumar,53,Hadapsar,Farm,False,Low,500,False,True,18,True
4890,Madhuri Thakur,38,Aundh,Residential,False,Medium,500,False,False,11,False
8180,Nisha Yadav,31,Baner,Commercial,True,High,8000,False,False,30,True
5020,Madhuri Bhosale,55,Bavdhan,Farm,False,Low,1500,False,True,25,True
7667,Ravi Yadav,51,Pune,Residential,True,Medium,1500,False,True,11,False
1764,Tanya Soni,59,Viman Nagar,Farm,True,Medium,8000,True,True,18,True
4847,Ravi Gupta,39,Shivajinagar,Residential,True,High,500,True,False,9,True
8859,Madhuri Kumar,47,Baner,Farm,True,Medium,1500,True,False,3,False
6311,Riya Joshi,59,Aundh,Farm,False,High,1500,False,False,26,False
3665,Sai Bhosale,41,Bavdhan,Commercial,True,Low,8000,True,True,11,True
9241,Madhuri Shetty,35,Shivajinagar,Farm,True,High,3000,False,False,13,False
3876,Reyansh Sharma,38,Baner,Residential,True,Low,8000,False,True,10,False
8366,Isha Pawar,40,Kedgaon,Residential,False,High,5000,True,True,30,True
1966,Aarav Kulkarni,40,Pune,Commercial,False,High,5000,True,True,7,False
7448,Aarav Bhosale,52,Bavdhan,Commercial,True,Medium,5000,False,True,15,True
5611,Aditya Jadhav,45,Pune,Commercial,True,Low,5000,False,True,25,True
5740,Reyansh Reddy,55,Baner,Farm,False,High,1500,True,True,28,True
7334,Nisha Verma,58,Hadapsar,Commercial,True,Medium,1500,True,False,28,True
9257,Nisha Kulkarni,57,Baner,Farm,False,Low,1500,True,False,24,False
9162,Reyansh Thakur,39,Bavdhan,Farm,True,High,1500,False,False,29,True
5769,Isha Gupta,45,Aundh,Commercial,False,Medium,5000,True,True,16,False
6016,Nisha Chavan,27,Hinjewadi,Commercial,False,Low,5000,False,True,11,False
2791,Ravi Yadav,41,Pune,Commercial,True,High,1500,False,False,14,False
3946,Sai Thakur,46,Pune,Residential,True,Medium,1500,False,True,30,False
6093,Krishna Thakur,40,Hadapsar,Residential,True,Medium,3000,True,True,9,False
1369,Shruti Deshmukh,58,Bavdhan,Farm,False,Medium,1500,False,True,29,True
5659,Arjun Mehta,51,Hinjewadi,Commercial,False,Medium,1500,True,True,19,False
9224,Rupal Jadhav,38,Hinjewadi,Farm,True,Medium,1500,False,False,14,False
6803,Shaurya Patil,25,Kedgaon,Commercial,False,High,5000,False,True,4,True
6726,Arjun Thakur,29,Shivajinagar,Commercial,True,Low,5000,True,False,18,True
1660,Reyansh Naik,34,Shivajinagar,Residential,True,High,3000,False,False,28,False
8828,Arjun Joshi,49,Shivajinagar,Residential,False,High,5000,False,True,9,False
2763,Pooja Singh,33,Pune,Commercial,False,Medium,3000,True,True,24,True
9658,Krishna Sharma,57,Kedgaon,Commercial,True,High,3000,False,False,23,False
8054,Ravi Mehta,39,Bavdhan,Commercial,True,High,3000,True,False,3,True
5284,Aarav Reddy,58,Hinjewadi,Commercial,True,Low,500,True,True,6,False
6093,Madhuri Deshmukh,29,Bavdhan,Residential,True,High,5000,False,False,5,False
9470,Riya Soni,50,Pune,Residential,True,High,500,False,True,26,True
5232,Shaurya Gupta,30,Bavdhan,Commercial,False,High,500,True,False,10,True
5129,Aarav Soni,51,Hadapsar,Commercial,False,Low,500,False,True,16,True
3510,Aditya Chavan,37,Kedgaon,Residential,True,High,1500,False,True,18,False
1927,Pooja Naik,58,Viman Nagar,Commercial,True,Low,1500,False,True,23,True
4445,Yash Mehta,49,Kedgaon,Commercial,False,High,8000,False,False,23,False
8508,Sai Kulkarni,60,Bavdhan,Residential,False,Low,5000,False,False,12,False
4521,Riya Singh,25,Hinjewadi,Residential,True,Low,1500,False,False,9,True
6869,Sai Thakur,35,Baner,Residential,False,Medium,8000,False,True,27,False
1183,Vivaan Gupta,27,Hinjewadi,Residential,True,Medium,5000,True,False,20,True
9808,Madhuri Singh,41,Pune,Commercial,True,Low,1500,False,False,5,False
7963,Yash Bhosale,57,Hadapsar,Residential,False,High,5000,False,True,19,False
9698,Krishna Deshmukh,33,Shivajinagar,Farm,True,High,8000,True,False,16,False
3761,Ananya Yadav,57,Hadapsar,Residential,True,Low,3000,True,True,6,True
7191,Aditya Chavan,54,Bavdhan,Residential,False,Low,500,False,True,14,False
5859,Ravi Deshmukh,59,Baner,Farm,True,High,8000,True,True,16,True
4153,Reyansh Pawar,42,Baner,Commercial,True,Medium,5000,True,False,15,True
3805,Aarav Chavan,29,Shivajinagar,Residential,True,Medium,3000,True,False,14,False
3390,Yash Naik,38,Kedgaon,Farm,True,Medium,5000,False,True,29,False
7664,Isha Naik,51,Bavdhan,Commercial,False,High,1500,False,False,23,False
4375,Krishna Singh,57,Hinjewadi,Commercial,True,Medium,8000,True,False,3,True
7546,Aisha Reddy,38,Shivajinagar,Farm,True,High,8000,False,True,10,True
8325,Krishna Deshmukh,45,Aundh,Residential,False,High,500,False,False,23,False
